MatchID,Blue_Team,Purp_Team,Blue_Tower,Blue_Inhib,Blue_Baron,Blue_Dragon,Purp_Tower,Purp_Inhib,Purp_Baron,Purp_Dragon,Blue_Kills,Blue_Assists,Blue_Gold,Purp_Kills,Purp_Assists,Purp_Gold,Blue_BookOdds,Purp_BookOdds,Blue_ModelOdds,Purp_ModelOdds
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,10001,1,2,10520,2.73,1.4,2.42,1.51
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,10304,1,2,10632,2.73,1.4,2.27,1.58
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,10691,1,2,10724,2.73,1.4,2.06,1.69
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,10876,1,2,11133,2.73,1.4,2.21,1.6
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,10876,1,2,11133,2.42,1.5,2.21,1.6
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,11053,1,2,11516,2.42,1.5,2.37,1.53
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,11327,1,2,11794,2.42,1.5,2.38,1.53
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,11570,1,2,12051,2.42,1.5,2.39,1.52
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,11793,1,2,12290,2.42,1.5,2.4,1.52
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,11895,1,2,12518,2.26,1.57,2.51,1.48
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,12136,1,2,12833,2.26,1.57,2.58,1.45
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,12325,1,2,12957,2.26,1.57,2.52,1.47
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,12325,1,2,12957,2.59,1.44,2.52,1.47
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,12566,1,2,13362,2.59,1.44,2.67,1.43
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,12946,1,2,13495,2.59,1.44,2.45,1.5
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,13312,1,2,13739,2.59,1.44,2.35,1.54
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,13485,1,2,14046,2.59,1.44,2.46,1.5
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,13485,1,2,14046,2.42,1.5,2.46,1.5
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,13710,2,3,14826,2.42,1.5,3.01,1.35
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,13972,2,3,15058,2.42,1.5,2.97,1.35
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,14143,2,3,15245,2.42,1.5,2.99,1.35
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,14874,2,3,16242,1.99,1.73,3.33,1.29
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,15162,2,3,16666,1.99,1.73,3.52,1.26
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,15593,2,3,16797,1.99,1.73,3.11,1.33
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,15787,2,3,17108,1.99,1.73,3.26,1.3
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,15787,2,3,17108,2.26,1.57,3.26,1.3
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,15904,2,3,17266,2.26,1.57,3.32,1.29
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,16160,2,3,17608,2.26,1.57,3.44,1.27
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,16386,2,3,17910,2.26,1.57,3.55,1.26
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,16541,2,3,18105,2.26,1.57,3.61,1.25
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,16951,2,3,18555,2.26,1.57,3.67,1.25
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,17460,2,3,19194,2.26,1.57,3.88,1.22
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,17675,2,3,19303,2.73,1.4,3.71,1.24
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,17867,2,3,19617,2.73,1.4,3.91,1.22
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,18154,2,3,20036,2.73,1.4,4.14,1.2
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,18345,2,3,20244,2.73,1.4,4.17,1.2
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,18705,2,3,20493,2.73,1.4,3.97,1.21
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,18944,2,3,20711,2.73,1.4,3.94,1.22
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,18944,2,3,20711,2.9,1.36,3.94,1.22
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,1,0,0,19237,2,3,21023,2.9,1.36,3.97,1.21
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,2,0,0,19493,2,3,21181,2.9,1.36,4.17,1.2
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,2,0,0,19715,2,3,21517,2.9,1.36,4.38,1.18
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,2,0,0,19715,2,3,21517,3.35,1.28,4.38,1.18
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,0,0,0,2,0,0,19923,2,3,21811,3.35,1.28,4.56,1.17
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,20244,2,3,22894,3.35,1.28,8.99,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,20541,2,3,23202,3.35,1.28,9.04,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,20791,2,3,23404,3.35,1.28,8.82,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,21064,2,3,23607,3.35,1.28,8.51,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,21064,2,3,23607,2.9,1.36,8.51,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,21162,2,3,23735,2.9,1.36,8.64,1.04
104169295295198347,Schalke 04,MAD Lions,0,0,0,0,1,0,0,2,0,0,21475,2,3,23969,2.9,1.36,8.31,1.05
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,2,0,0,2,1,2,24426,3,5,27616,4.3,1.18,11.88,1.01
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,2,0,0,2,1,2,24719,3,5,27954,4.3,1.18,12.16,1.01
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,2,0,0,2,1,2,24999,3,5,28232,4.3,1.18,12.15,1.01
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,2,0,0,2,1,2,25415,5,11,29419,4.3,1.18,24.45,1.0
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,3,0,0,2,1,2,26966,5,11,31483,5.9,1.1,46.29,1.0
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,3,0,0,2,1,2,27336,5,11,31611,5.9,1.1,40.47,1.0
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,3,0,0,2,1,2,27659,5,11,31997,5.9,1.1,41.91,1.0
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,3,0,0,2,1,2,28012,5,11,32338,5.9,1.1,41.63,1.0
104169295295198347,Schalke 04,MAD Lions,1,0,0,0,3,0,0,2,1,2,28202,5,11,32494,5.9,1.1,40.85,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,0,3,0,0,2,1,2,29225,5,11,32927,5.9,1.1,20.75,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,0,3,0,0,2,1,2,29225,5,11,32927,6.2,1.09,20.75,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,0,3,0,0,2,1,2,29395,5,11,33031,6.2,1.09,20.02,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,0,3,0,0,3,1,2,29831,5,11,33267,6.2,1.09,20.13,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,0,3,0,0,3,1,2,30145,5,11,33697,6.2,1.09,21.43,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,1,4,0,0,3,5,8,40415,9,17,44856,3.8,1.22,44.38,1.0
104169295295198347,Schalke 04,MAD Lions,2,0,0,1,4,0,0,3,5,8,40580,9,17,44955,3.8,1.22,42.78,1.0
104169295295132805,G2 Esports,Fnatic,0,0,0,0,0,0,0,0,0,0,7947,1,0,8152,1.73,1.99,1.88,1.85
104169295295132805,G2 Esports,Fnatic,0,0,0,0,0,0,0,0,0,0,8332,1,0,8467,1.73,1.99,1.84,1.88
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,0,0,8515,1,0,8682,1.8,1.91,1.75,1.98
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,0,0,8775,1,0,8995,1.8,1.91,1.78,1.95
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,0,0,9552,2,1,10302,2.09,1.66,2.07,1.69
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,1,0,10009,3,2,10890,2.09,1.66,2.25,1.58
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,1,0,10115,3,2,11025,2.09,1.66,2.28,1.57
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,1,0,10379,3,2,11240,2.09,1.66,2.24,1.59
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,10981,3,2,11544,2.09,1.66,2.04,1.71
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,12096,3,2,12589,2.09,1.66,2.0,1.74
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,12096,3,2,12589,2.16,1.62,2.0,1.74
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,12570,3,2,12815,2.16,1.62,1.86,1.86
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,13072,3,2,12965,2.16,1.62,1.69,2.07
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,13206,3,2,13110,2.16,1.62,1.7,2.06
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,13587,3,2,13513,1.99,1.73,1.71,2.05
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14020,3,2,13646,1.99,1.73,1.58,2.25
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14173,3,2,13889,1.99,1.73,1.62,2.19
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14669,3,2,14108,1.99,1.73,1.52,2.4
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14669,3,2,14108,1.73,1.99,1.52,2.4
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14838,3,2,14408,1.73,1.99,1.56,2.3
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,14941,3,2,14616,1.73,1.99,1.6,2.22
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,15257,3,2,14855,1.73,1.99,1.57,2.27
104169295295132805,G2 Esports,Fnatic,0,0,0,1,0,0,0,0,2,1,15456,3,2,15283,1.73,1.99,1.66,2.11
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,16456,3,2,15673,1.73,1.99,1.29,3.34
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,16862,3,2,15930,1.73,1.99,1.26,3.55
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,17218,3,2,16172,1.73,1.99,1.24,3.72
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,17395,3,2,16310,1.53,2.35,1.23,3.79
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,17546,3,2,16671,1.53,2.35,1.27,3.46
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,17788,3,2,16890,1.53,2.35,1.27,3.5
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,17788,3,2,16890,1.57,2.26,1.27,3.5
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,2,1,18032,3,2,17087,1.57,2.26,1.26,3.57
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,3,3,18575,3,2,17194,1.57,2.26,1.17,4.56
104169295295132805,G2 Esports,Fnatic,1,0,0,1,0,0,0,0,3,3,18704,3,2,17304,1.57,2.26,1.17,4.6
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,19659,3,2,17820,1.5,2.42,1.11,5.8
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,20055,3,2,17982,1.5,2.42,1.09,6.49
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,20394,3,2,18222,1.5,2.42,1.08,6.81
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,20590,3,2,18648,1.5,2.42,1.1,6.09
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,20885,3,2,18878,1.5,2.42,1.09,6.28
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,22360,3,2,20260,1.4,2.73,1.08,6.57
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,22641,3,2,20593,1.4,2.73,1.09,6.41
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,22831,3,2,20726,1.4,2.73,1.08,6.59
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,23168,3,2,20948,1.4,2.73,1.07,6.97
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,23408,3,2,21105,1.4,2.73,1.07,7.26
104169295295132805,G2 Esports,Fnatic,1,0,0,2,0,0,0,0,4,3,23588,3,2,21227,1.4,2.73,1.06,7.47
104169295295132805,G2 Esports,Fnatic,2,0,0,2,0,0,0,0,6,11,25120,3,2,21508,1.4,2.73,1.0,31.36
104169295295132805,G2 Esports,Fnatic,2,0,0,2,1,0,0,0,6,11,25351,3,2,22113,1.4,2.73,1.0,18.0
104169295295132805,G2 Esports,Fnatic,2,0,0,2,1,0,0,0,6,11,25555,3,2,22261,1.4,2.73,1.0,18.55
104169295295198359,Rogue,G2 Esports,2,0,1,2,2,0,0,1,12,20,45599,7,8,40818,1.28,3.35,1.0,22.22
104169295295198359,Rogue,G2 Esports,2,0,1,2,2,0,0,1,12,20,45915,7,8,41302,1.28,3.35,1.0,20.28
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,47608,7,8,42314,1.22,3.8,1.0,47.19
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,47895,7,8,42598,1.22,3.8,1.0,47.27
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,48021,7,8,42928,1.22,3.8,1.0,42.2
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,48215,7,8,43389,1.22,3.8,1.0,36.4
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,48678,7,8,43558,1.22,3.8,1.0,42.84
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,49220,7,8,43902,1.16,4.6,1.0,47.82
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,49597,7,8,44284,1.16,4.6,1.0,47.69
104169295295198359,Rogue,G2 Esports,3,0,1,3,2,0,0,1,12,20,49844,7,8,44668,1.16,4.6,1.0,44.19
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,0,1,1,9214,0,0,8774,2.16,1.62,1.65,2.13
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,0,1,1,10167,0,0,9862,2.16,1.62,1.71,2.04
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,0,1,1,10494,0,0,10088,2.16,1.62,1.66,2.11
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,13019,2,3,13686,3.35,1.28,2.55,1.46
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,13379,2,3,13915,3.35,1.28,2.44,1.5
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,13379,2,3,13915,3.5,1.26,2.44,1.5
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,13553,2,3,14331,3.5,1.26,2.66,1.43
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,13774,2,3,14537,3.5,1.26,2.64,1.44
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,14109,2,3,14706,3.5,1.26,2.49,1.48
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,14109,2,3,14706,4.3,1.18,2.49,1.48
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,14718,2,3,15668,5.1,1.13,2.83,1.38
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,15029,2,3,15790,5.1,1.13,2.64,1.44
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,15285,2,3,16023,5.1,1.13,2.62,1.44
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,15534,2,3,16424,5.1,1.13,2.77,1.4
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,16994,4,7,19234,6.9,1.07,5.5,1.12
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,17268,4,7,19685,6.9,1.07,5.99,1.1
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,17594,4,7,20104,7.8,1.05,6.26,1.09
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,1,1,1,17782,4,7,20401,7.8,1.05,6.6,1.08
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,1,1,18921,5,7,21975,8.4,1.04,8.43,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,1,1,19083,5,7,22124,8.4,1.04,8.38,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,1,1,19083,5,7,22124,9.2,1.03,8.38,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,1,1,19474,5,7,22463,9.2,1.03,8.16,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21204,5,7,23713,9.2,1.03,5.66,1.11
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21404,5,7,23928,9.2,1.03,5.71,1.11
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21588,6,7,24333,9.2,1.03,5.9,1.1
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21749,6,7,24499,9.2,1.03,5.91,1.1
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21885,6,7,24889,9.2,1.03,6.68,1.08
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,21993,6,7,25345,9.2,1.03,7.94,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,22210,6,7,25646,9.2,1.03,8.28,1.05
104169295295198359,Rogue,G2 Esports,0,0,0,0,0,0,0,2,2,4,22508,6,7,25851,9.2,1.03,7.9,1.05
104169295295198359,Rogue,G2 Esports,1,0,0,0,0,0,0,2,2,4,24246,6,7,27163,9.2,1.03,4.73,1.16
104169295295198359,Rogue,G2 Esports,1,0,0,0,1,0,0,2,2,4,24446,6,7,28096,9.2,1.03,9.23,1.03
104169295295198359,Rogue,G2 Esports,1,0,0,0,3,0,0,2,3,4,27749,10,16,33332,9.2,1.03,82.27,1.0
104169295295198359,Rogue,G2 Esports,1,0,0,0,3,0,0,3,3,4,27915,10,16,33508,9.2,1.03,93.1,1.0
104169295295198359,Rogue,G2 Esports,1,0,0,0,3,0,0,3,3,4,28257,11,17,33704,9.2,1.03,85.18,1.0
104169295295198359,G2 Esports,Rogue,0,0,0,0,1,0,0,1,4,6,18423,8,14,21600,3.35,1.28,12.99,1.0
104169295295198359,G2 Esports,Rogue,1,0,0,0,1,0,0,1,4,6,19691,9,16,22121,3.35,1.28,6.82,1.08
104169295295198359,G2 Esports,Rogue,1,0,0,0,1,0,0,1,4,6,20578,9,16,23192,3.35,1.28,7.46,1.06
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,0,2,4,18661,3,2,20046,2.35,1.53,2.33,1.55
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,0,2,4,18971,3,2,20311,2.35,1.53,2.29,1.56
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,0,2,4,18971,3,2,20311,2.26,1.57,2.29,1.56
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,0,2,4,19171,3,2,20539,2.26,1.57,2.32,1.55
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,0,2,4,19379,3,2,20688,2.26,1.57,2.27,1.58
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,22628,3,2,22548,2.09,1.66,1.57,2.28
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,22890,3,2,22895,2.09,1.66,1.6,2.21
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,23158,3,2,23056,2.09,1.66,1.56,2.29
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,23406,3,2,23371,2.09,1.66,1.59,2.24
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,23406,3,2,23371,1.99,1.73,1.59,2.24
104169295295198365,Fnatic,G2 Esports,0,0,0,1,0,0,0,1,4,7,23535,3,2,23477,1.99,1.73,1.58,2.26
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,24608,4,4,24037,1.99,1.73,1.29,3.31
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,24608,4,4,24037,1.73,1.99,1.29,3.31
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,25503,4,4,25186,1.85,1.85,1.35,2.99
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,25658,4,4,25419,1.85,1.85,1.37,2.9
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,26053,4,4,26027,1.85,1.85,1.42,2.68
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,26325,4,4,26517,1.85,1.85,1.49,2.48
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,26849,4,4,26655,1.85,1.85,1.38,2.85
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,27179,4,4,26859,1.85,1.85,1.35,3.0
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,27319,4,4,27092,1.85,1.85,1.37,2.89
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,27570,4,4,27274,1.85,1.85,1.35,2.97
104169295295198365,Fnatic,G2 Esports,1,0,0,1,0,0,0,1,4,7,27832,4,4,27424,1.85,1.85,1.33,3.1
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,1,6,14,30865,6,11,31242,1.85,1.85,1.83,1.9
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,30965,7,13,31817,1.85,1.85,2.35,1.54
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,30965,7,13,31817,2.35,1.53,2.35,1.54
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,31071,8,14,32399,2.35,1.53,2.78,1.4
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,31209,8,14,32735,2.35,1.53,3.0,1.35
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,31372,8,14,32987,2.59,1.44,3.1,1.33
104169295295198365,Fnatic,G2 Esports,1,0,0,1,1,0,0,2,6,14,31867,8,14,33299,2.59,1.44,2.89,1.37
104169295295198365,Fnatic,G2 Esports,1,0,0,1,2,0,0,2,6,14,33752,10,17,37010,4.6,1.16,9.43,1.03
104169295295198365,Fnatic,G2 Esports,1,0,0,1,2,0,0,2,6,14,33992,10,17,37289,4.6,1.16,9.62,1.03
104169295295198365,Fnatic,G2 Esports,1,0,0,1,2,0,0,2,6,14,34340,10,17,37764,4.6,1.16,10.27,1.02
104169295295198365,Fnatic,G2 Esports,1,0,0,1,3,0,0,2,6,14,34628,10,17,38399,4.6,1.16,17.33,1.0
104169295295198365,Fnatic,G2 Esports,1,0,0,1,3,0,0,2,6,14,34729,10,17,38582,4.6,1.16,18.11,1.0
104169295295198365,Fnatic,G2 Esports,1,0,0,1,3,0,0,2,8,22,35843,13,24,39998,4.6,1.16,18.21,1.0
104174613355356637,kt Rolster,Afreeca Freecs,2,0,1,2,3,0,0,2,0,0,46565,9,24,49936,5.3,1.12,35.81,1.0
104174613355356637,kt Rolster,Afreeca Freecs,2,0,1,2,3,0,0,2,0,0,46680,9,24,50151,5.3,1.12,37.85,1.0
104174613355356637,kt Rolster,Afreeca Freecs,2,0,1,2,3,0,0,2,0,0,47194,9,24,50350,5.3,1.12,31.8,1.0
104174613355356637,kt Rolster,Afreeca Freecs,2,0,1,2,3,0,0,2,0,0,47617,9,24,50770,5.3,1.12,31.75,1.0
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,4849,0,0,4501,1.5,2.42,1.68,2.08
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,5152,0,0,4833,1.5,2.42,1.7,2.06
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,5385,0,0,5153,1.5,2.42,1.73,2.01
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,5545,0,0,5320,1.5,2.42,1.74,2.0
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,5808,0,0,5520,1.5,2.42,1.71,2.04
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,6122,0,0,5687,1.5,2.42,1.65,2.14
104174613355356643,T1,Afreeca Freecs,0,0,0,0,0,0,0,0,0,0,6274,0,0,6071,1.5,2.42,1.75,1.99
